longitude	frequency power [Hz]	spectral density [dB/Hz]	doppler
 164	1420577750.0	0.222212	999420113.7880754
 164	1420741750.0	-0.22114099999999998	999535492.8293319
 164	1420281750.0	-0.35535500000000003	999211868.6892223
 164	1419677750.0	-0.318558	998786936.1226437
 168	1419429750.0	-0.45466899999999993	998612460.4992802
 168	1421073750.0	-0.407593	999769065.0348022
 168	1420045750.0	-0.411926	999045835.4347314
 168	1420769750.0	-0.420573	999555191.6900342
 168	1420917750.0	-0.44673199999999996	999659314.2394607
 168	1420765750.0	-0.42000699999999996	999552377.5670767
 168	1420837750.0	-0.44242700000000007	999603031.7803112
 168	1420753750.0	-0.41113599999999995	999543935.1982043
 168	1420777750.0	-0.426496	999560819.9359491
 168	1420617750.0	0.12102	999448255.0176501
 168	1420717750.0	-0.377231	999518608.0915871
 168	1419621750.0	-0.401925	998747538.401239
 168	1420421750.0	-0.399808	999310362.992734
 168	1420433750.0	-0.40129499999999996	999318805.3616064
 168	1420705750.0	-0.33664299999999997	999510165.7227145
 168	1420785750.0	-0.42015399999999997	999566448.181864
 168	1420517750.0	0.180005	999377901.9437133
 168	1420849750.0	-0.44296	999611474.1491836
 168	1420905750.0	-0.45418400000000003	999650871.8705883
 168	1421041750.0	-0.45380699999999996	999746552.0511425
 168	1420697750.0	-0.301029	999504537.4767996
 168	1420693750.0	-0.292379	999501723.3538421
 168	1420689750.0	-0.284965	999498909.2308847
 168	1420685750.0	-0.25916300000000003	999496095.1079272
 168	1420737750.0	-0.408435	999532678.7063744
 168	1420853750.0	-0.46045600000000003	999614288.2721411
 168	1420649750.0	-0.0687561	999470768.00131
 168	1420813750.0	-0.44414	999586147.0425664
 168	1420625750.0	0.0393425	999453883.2635651
 168	1421329750.0	-0.43125	999949168.9040806
 168	1420497750.0	0.0855332	999363831.328926
 168	1419413750.0	-0.45256599999999997	998601204.0074503
 168	1419521750.0	-0.41998900000000006	998677185.3273022
 168	1420533750.0	0.200401	999389158.4355432
 168	1420565750.0	0.226856	999411671.419203
 168	1420781750.0	-0.433159	999563634.0589066
 168	1420893750.0	-0.45536499999999996	999642429.5017159
 168	1420889750.0	-0.447829	999639615.3787584
 168	1420885750.0	-0.45340699999999995	999636801.255801
 168	1420881750.0	-0.445504	999633987.1328435
 168	1420877750.0	-0.44825200000000004	999631173.009886
 168	1420873750.0	-0.44912299999999994	999628358.8869286
 168	1420869750.0	-0.4355	999625544.7639711
 168	1420865750.0	-0.45591099999999996	999622730.6410136
 168	1420405750.0	-0.43559200000000003	999299106.500904
 168	1420453750.0	-0.314155	999332875.9763937
 168	1420845750.0	-0.45454799999999995	999608660.0262262
 168	1420841750.0	-0.461265	999605845.9032687
 168	1420461750.0	-0.25217	999338504.2223086
 168	1420833750.0	-0.45157600000000003	999600217.6573538
 168	1420829750.0	-0.43792200000000003	999597403.5343963
 168	1420825750.0	-0.45321000000000006	999594589.4114388
 168	1420821750.0	-0.43227299999999996	999591775.2884814
 168	1420817750.0	-0.436425	999588961.1655239
 168	1420809750.0	-0.43458800000000003	999583332.919609
 168	1420793750.0	-0.42582299999999995	999572076.4277791
 168	1420773750.0	-0.429447	999558005.8129916
 168	1420413750.0	-0.414124	999304734.746819
 168	1420645750.0	-0.048978100000000004	999467953.8783525
 168	1419773750.0	-0.412096	998854475.0736231
 168	1420861750.0	-0.455366	999619916.518056
 168	1420637750.0	-0.0359786	999462325.6324376
 168	1421269750.0	-0.44551499999999994	999906957.0597185
 168	1420673750.0	-0.212327	999487652.7390548
 168	1420477750.0	-0.076828	999349760.7141385
 168	1420469750.0	-0.141546	999344132.4682236
 168	1419541750.0	-0.39119899999999996	998691255.9420896
 168	1420465750.0	-0.196071	999341318.3452661
 168	1420457750.0	-0.28263299999999997	999335690.0993512
 168	1420897750.0	-0.459559	999645243.6246734
 168	1420761750.0	-0.40828000000000003	999549563.4441192
 168	1421293750.0	-0.43463199999999996	999923841.7974633
 168	1421133750.0	-0.46176000000000006	999811276.8791643
 168	1420729750.0	-0.40071100000000004	999527050.4604595
 168	1420501750.0	0.12245999999999999	999366645.4518834
 168	1420429750.0	-0.410634	999315991.2386489
 168	1421009750.0	-0.444927	999724039.0674826
 168	1420425750.0	-0.41393100000000005	999313177.1156914
 168	1420641750.0	-0.035889	999465139.755395
 168	1420537750.0	0.221956	999391972.5585006
 168	1420653750.0	-0.098789	999473582.1242675
 168	1420521750.0	0.179749	999380716.0666708
 168	1419717750.0	-0.407112	998815077.3522184
 168	1420525750.0	0.19883499999999998	999383530.1896282
 168	1420621750.0	0.06653239999999999	999451069.1406076
 168	1420529750.0	0.204155	999386344.3125857
 168	1419445750.0	-0.439375	998623716.9911102
 168	1420489750.0	0.0263277	999358203.083011
 168	1420857750.0	-0.45060500000000003	999617102.3950986
 168	1419789750.0	-0.417709	998865731.5654529
 168	1420609750.0	0.136458	999442626.7717352
 168	1420601750.0	0.13736700000000002	999436998.5258203
 168	1420613750.0	0.13001400000000002	999445440.8946927
 168	1420597750.0	0.12395199999999999	999434184.4028628
 168	1420481750.0	-0.06017909999999999	999352574.837096
 168	1420593750.0	0.143467	999431370.2799053
 168	1420589750.0	0.162657	999428556.1569479
 168	1420585750.0	0.183508	999425742.0339904
 168	1420581750.0	0.191875	999422927.9110329
 168	1420577750.0	0.18854300000000002	999420113.7880754
 168	1420573750.0	0.197726	999417299.665118
 168	1420677750.0	-0.24416999999999997	999490466.8620123
 168	1420569750.0	0.22071799999999997	999414485.5421605
 168	1420561750.0	0.23959299999999997	999408857.2962456
 168	1420557750.0	0.247198	999406043.173288
 168	1420553750.0	0.252685	999403229.0503305
 168	1420493750.0	0.0604769	999361017.2059685
 168	1419457750.0	-0.44373599999999996	998632159.3599826
 168	1420549750.0	0.244142	999400414.927373
 168	1420669750.0	-0.184825	999484838.6160973
 168	1421365750.0	-0.447132	999974496.0106978
 168	1420417750.0	-0.413995	999307548.8697765
 168	1421225750.0	-0.458042	999876001.7071862
 168	1420633750.0	0.0094666	999459511.50948
 168	1420153750.0	-0.363272	999121816.7545831
 168	1421169750.0	-0.466505	999836603.9857817
 168	1420957750.0	-0.460424	999687455.4690355
 168	1420513750.0	0.174495	999375087.8207558
 168	1421213750.0	-0.453471	999867559.3383138
 168	1419449750.0	-0.44933900000000004	998626531.1140677
 168	1421257750.0	-0.451917	999898514.6908461
 168	1420545750.0	0.230348	999397600.8044156
 168	1420541750.0	0.23402399999999998	999394786.6814581
 168	1420485750.0	-0.0164542	999355388.9600534
 168	1421057750.0	-0.44506899999999994	999757808.5429723
 168	1421141750.0	-0.473001	999816905.1250793
 168	1421325750.0	-0.42839399999999994	999946354.7811232
 168	1420125750.0	-0.41884	999102117.8938808
 168	1421253750.0	-0.447033	999895700.5678886
 168	1421249750.0	-0.457842	999892886.4449311
 168	1421245750.0	-0.438953	999890072.3219737
 168	1421241750.0	-0.45561899999999994	999887258.1990162
 168	1421237750.0	-0.43662700000000004	999884444.0760587
 168	1421233750.0	-0.469369	999881629.9531012
 168	1421277750.0	-0.43849099999999996	999912585.3056334
 168	1421217750.0	-0.439154	999870373.4612713
 168	1421025750.0	-0.46392799999999995	999735295.5593126
 168	1421033750.0	-0.466801	999740923.8052275
 168	1420509750.0	0.17256300000000002	999372273.6977984
 168	1421201750.0	-0.451691	999859116.9694414
 168	1419425750.0	-0.451186	998609646.3763227
 168	1420961750.0	-0.452035	999690269.591993
 168	1421193750.0	-0.458921	999853488.7235265
 168	1421189750.0	-0.457367	999850674.600569
 168	1421185750.0	-0.47339499999999995	999847860.4776115
 168	1421181750.0	-0.455629	999845046.3546541
 168	1421177750.0	-0.44841000000000003	999842232.2316966
 168	1421173750.0	-0.45974499999999996	999839418.1087391
 168	1420401750.0	-0.434755	999296292.3779465
 168	1421301750.0	-0.446085	999929470.0433782
 168	1420901750.0	-0.46470500000000003	999648057.7476308
 168	1421209750.0	-0.444062	999864745.2153563
 168	1421349750.0	-0.427358	999963239.518868
 168	1420949750.0	-0.461343	999681827.2231206
 168	1421393750.0	-0.415675	999994194.8714002
 168	1421357750.0	-0.43329399999999996	999968867.7647829
 168	1421333750.0	-0.43565	999951983.0270381
 168	1421401750.0	-0.426727	999999823.1173152
 168	1420909750.0	-0.46195600000000003	999653685.9935458
 168	1420805750.0	-0.424338	999580518.7966515
 168	1421285750.0	-0.440033	999918213.5515484
 168	1421385750.0	-0.43982899999999997	999988566.6254852
 168	1421389750.0	-0.428454	999991380.7484428
 168	1421361750.0	-0.45129300000000006	999971681.8877404
 168	1419409750.0	-0.43815200000000004	998598389.8844929
 168	1421377750.0	-0.43859	999982938.3795702
 168	1420117750.0	-0.425717	999096489.6479659
 168	1419765750.0	-0.404596	998848846.8277081
 168	1421373750.0	-0.44692200000000004	999980124.2566128
 168	1421289750.0	-0.453675	999921027.6745058
 168	1421017750.0	-0.46353599999999995	999729667.3133976
 168	1421273750.0	-0.43981000000000003	999909771.182676
 168	1421205750.0	-0.45460600000000007	999861931.0923989
 168	1421165750.0	-0.462974	999833789.8628242
 168	1421321750.0	-0.43470299999999995	999943540.6581657
 168	1421281750.0	-0.43763900000000006	999915399.4285909
 168	1421341750.0	-0.43308100000000005	999957611.272953
 168	1421337750.0	-0.43326899999999996	999954797.1499956
 168	1421317750.0	-0.43900600000000006	999940726.5352082
 168	1421313750.0	-0.44023199999999996	999937912.4122508
 168	1421309750.0	-0.45304300000000003	999935098.2892932
 168	1421305750.0	-0.44898999999999994	999932284.1663357
 168	1421297750.0	-0.433188	999926655.9204208
 168	1421037750.0	-0.472529	999743737.928185
 168	1420681750.0	-0.25051799999999996	999493280.9849697
 168	1421129750.0	-0.44909399999999994	999808462.7562069
 168	1421197750.0	-0.464104	999856302.846484
 168	1421157750.0	-0.450233	999828161.6169091
 168	1420993750.0	-0.446829	999712782.5756527
 168	1420989750.0	-0.46285	999709968.4526953
 168	1420985750.0	-0.45541400000000004	999707154.3297378
 168	1420981750.0	-0.46430600000000005	999704340.2067803
 168	1421161750.0	-0.45859399999999995	999830975.7398666
 168	1420969750.0	-0.463971	999695897.8379079
 168	1420965750.0	-0.45018500000000006	999693083.7149504
 168	1420977750.0	-0.473583	999701526.0838228
 168	1421145750.0	-0.46425500000000003	999819719.2480367
 168	1421345750.0	-0.445953	999960425.3959105
 168	1421137750.0	-0.44454899999999997	999814091.0021218
 168	1419441750.0	-0.43525699999999995	998620902.8681527
 168	1420945750.0	-0.45120600000000005	999679013.1001631
 168	1420505750.0	0.152915	999369459.5748409
 168	1420941750.0	-0.449184	999676198.9772056
 168	1420933750.0	-0.422853	999670570.7312906
 168	1420929750.0	-0.41240600000000005	999667756.6083331
 168	1420925750.0	-0.43592	999664942.4853756
 168	1420921750.0	-0.46436099999999997	999662128.3624182
 168	1420973750.0	-0.45477700000000004	999698711.9608654
 168	1421153750.0	-0.466775	999825347.4939517
 168	1421353750.0	-0.44307399999999997	999966053.6418254
 168	1421021750.0	-0.45433999999999997	999732481.4363551
 168	1421029750.0	-0.467538	999738109.68227
 168	1421265750.0	-0.463408	999904142.936761
 168	1421001750.0	-0.45664399999999994	999718410.8215677
 168	1421117750.0	-0.44995799999999997	999800020.3873345
 168	1420997750.0	-0.45201199999999997	999715596.6986102
 168	1419525750.0	-0.406331	998679999.4502597
 168	1421113750.0	-0.454883	999797206.264377
 168	1421125750.0	-0.44984300000000005	999805648.6332494
 168	1421121750.0	-0.46511499999999995	999802834.5102919
 168	1421109750.0	-0.439619	999794392.1414195
 168	1421105750.0	-0.457983	999791578.0184621
 168	1421101750.0	-0.44647600000000004	999788763.8955046
 168	1421097750.0	-0.448078	999785949.7725471
 168	1421093750.0	-0.46345299999999995	999783135.6495897
 168	1421089750.0	-0.44531400000000004	999780321.5266322
 168	1421085750.0	-0.442395	999777507.4036746
 168	1420629750.0	0.0218304	999456697.3865225
 168	1420437750.0	-0.38860900000000004	999321619.4845638
 168	1421081750.0	-0.413908	999774693.2807171
 168	1421069750.0	-0.4213	999766250.9118447
 168	1421065750.0	-0.440961	999763436.7888873
 168	1420937750.0	-0.452977	999673384.8542482
 168	1420913750.0	-0.44990699999999995	999656500.1165032
 168	1421053750.0	-0.47446499999999997	999754994.4200149
 168	1421049750.0	-0.451833	999752180.2970574
 168	1421229750.0	-0.44938100000000003	999878815.8301437
 168	1421149750.0	-0.45176499999999997	999822533.3709942
 168	1420473750.0	-0.11686099999999999	999346946.591181
 168	1420701750.0	-0.318867	999507351.5997571
 168	1421261750.0	-0.436805	999901328.8138036
 168	1420409750.0	-0.43653000000000003	999301920.6238614
 168	1421013750.0	-0.46069399999999994	999726853.1904402
 168	1420953750.0	-0.45313400000000004	999684641.346078
 168	1421005750.0	-0.46649799999999997	999721224.9445251
 168	1420605750.0	0.127859	999439812.6487777
 168	1420449750.0	-0.32921300000000003	999330061.8534362
 168	1421061750.0	-0.434382	999760622.6659298
 168	1420025750.0	-0.402319	999031764.8199439
 168	1420657750.0	-0.125387	999476396.2472249
 168	1420033750.0	-0.41366099999999995	999037393.0658588
 168	1419777750.0	-0.399853	998857289.1965805
 168	1419465750.0	-0.443694	998637787.6058975
 168	1419913750.0	-0.42074799999999996	998952969.3771347
 168	1419761750.0	-0.411131	998846032.7047507
 168	1419757750.0	-0.402902	998843218.5817932
 168	1419753750.0	-0.410484	998840404.4588357
 168	1419749750.0	-0.41696700000000003	998837590.3358783
 168	1419745750.0	-0.396047	998834776.2129208
 168	1419741750.0	-0.40225900000000003	998831962.0899633
 168	1419737750.0	-0.41495600000000005	998829147.9670058
 168	1419733750.0	-0.397333	998826333.8440483
 168	1419729750.0	-0.383583	998823519.7210908
 168	1419933750.0	-0.426356	998967039.991922
 168	1419669750.0	-0.399264	998781307.8767288
 168	1419657750.0	-0.390793	998772865.5078562
 168	1421369750.0	-0.429021	999977310.1336553
 168	1420301750.0	-0.419364	999225939.3040097
 168	1419705750.0	-0.399952	998806634.983346
 168	1419701750.0	-0.389412	998803820.8603885
 168	1419697750.0	-0.37296599999999996	998801006.737431
 168	1419693750.0	-0.36122600000000005	998798192.6144736
 168	1419689750.0	-0.366696	998795378.4915161
 168	1419685750.0	-0.37542600000000004	998792564.3685586
 168	1419681750.0	-0.397088	998789750.2456012
 168	1419677750.0	-0.393362	998786936.1226437
 168	1419673750.0	-0.400212	998784121.9996862
 168	1419793750.0	-0.405843	998868545.6884104
 168	1419781750.0	-0.404395	998860103.319538
 168	1419709750.0	-0.39767199999999997	998809449.1063035
 168	1419653750.0	-0.39153899999999997	998770051.3848988
 168	1420725750.0	-0.370093	999524236.337502
 168	1419557750.0	-0.40068200000000004	998702512.4339194
 168	1419893750.0	-0.406049	998938898.7623473
 168	1419889750.0	-0.39221100000000003	998936084.6393899
 168	1419885750.0	-0.416832	998933270.5164324
 168	1419881750.0	-0.40268000000000004	998930456.3934748
 168	1419877750.0	-0.393673	998927642.2705173
 168	1419873750.0	-0.40275	998924828.1475599
 168	1419869750.0	-0.411037	998922014.0246024
 168	1419865750.0	-0.409604	998919199.901645
 168	1419861750.0	-0.406971	998916385.7786875
 168	1419857750.0	-0.41589799999999993	998913571.65573
 168	1419849750.0	-0.389473	998907943.4098151
 168	1419417750.0	-0.437767	998604018.1304078
 168	1420073750.0	-0.41225100000000003	999065534.2954336
 168	1420733750.0	-0.400419	999529864.5834169
 168	1419837750.0	-0.406542	998899501.0409427
 168	1419833750.0	-0.42371899999999996	998896686.9179852
 168	1419829750.0	-0.413232	998893872.7950277
 168	1419825750.0	-0.41084799999999994	998891058.6720703
 168	1419821750.0	-0.408657	998888244.5491128
 168	1419817750.0	-0.41329799999999994	998885430.4261553
 168	1419813750.0	-0.418861	998882616.3031979
 168	1419809750.0	-0.401403	998879802.1802403
 168	1419805750.0	-0.406269	998876988.0572828
 168	1419801750.0	-0.401754	998874173.9343253
 168	1419797750.0	-0.402356	998871359.8113679
 168	1420393750.0	-0.42943100000000006	999290664.1320316
 168	1419537750.0	-0.379452	998688441.8191321
 168	1420745750.0	-0.422834	999538306.9522893
 168	1419629750.0	-0.380758	998753166.647154
 168	1420265750.0	-0.42506700000000003	999200612.1973925
 168	1419497750.0	-0.42742299999999994	998660300.5895573
 168	1419489750.0	-0.427392	998654672.3436424
 168	1419485750.0	-0.42968599999999996	998651858.2206849
 168	1419481750.0	-0.436137	998649044.0977274
 168	1419477750.0	-0.43156700000000003	998646229.97477
 168	1419533750.0	-0.389146	998685627.6961746
 168	1419421750.0	-0.446779	998606832.2533653
 168	1420357750.0	-0.42524300000000004	999265337.0254143
 168	1419645750.0	-0.381436	998764423.1389838
 168	1419569750.0	-0.404663	998710954.8027918
 168	1419517750.0	-0.42411899999999997	998674371.2043447
 168	1420741750.0	-0.395428	999535492.8293319
 168	1420709750.0	-0.346611	999512979.845672
 168	1420109750.0	-0.414029	999090861.4020509
 168	1419437750.0	-0.448801	998618088.7451953
 168	1419649750.0	-0.406654	998767237.2619413
 168	1419845750.0	-0.390804	998905129.2868576
 168	1419433750.0	-0.43753000000000003	998615274.6222377
 168	1419633750.0	-0.40358	998755980.7701114
 168	1419501750.0	-0.429576	998663114.7125148
 168	1419453750.0	-0.44821000000000005	998629345.2370251
 168	1419581750.0	-0.398267	998719397.1716642
 168	1419461750.0	-0.454643	998634973.4829401
 168	1419585750.0	-0.400134	998722211.2946218
 168	1419625750.0	-0.39409099999999997	998750352.5241965
 168	1420297750.0	-0.42229399999999995	999223125.1810522
 168	1420713750.0	-0.35622	999515793.9686296
 168	1420089750.0	-0.42822899999999997	999076790.7872635
 168	1419573750.0	-0.397444	998713768.9257493
 168	1419473750.0	-0.43487299999999995	998643415.8518125
 168	1419617750.0	-0.388488	998744724.2782816
 168	1419505750.0	-0.41349600000000003	998665928.8354722
 168	1419613750.0	-0.41694499999999995	998741910.1553241
 168	1419609750.0	-0.386355	998739096.0323666
 168	1419605750.0	-0.40255	998736281.9094092
 168	1419905750.0	-0.40939200000000003	998947341.1312197
